"track","model","family","stripping","similarity_threshold","top_n","flag_combination","precision","recall","f1","accuracy","n_auto_mappings"
"8_9","SapBERT-base","SapBERT","base",0.95,15,2,0.723,0.798,0.759,0.611,365
"8_9","SapBERT-base","SapBERT","base",0.95,15,3,0.756,0.74,0.748,0.598,324
"8_9","SapBERT-base","SapBERT","base",0.95,15,4,0.631,0.846,0.723,0.566,444
"8_9","SapBERT-base","SapBERT","base",0.95,20,1,0.635,0.837,0.722,0.565,436
"8_9","SapBERT-base","SapBERT","base",0.95,20,2,0.721,0.798,0.758,0.61,366
"8_9","SapBERT-base","SapBERT","base",0.95,20,3,0.75,0.743,0.746,0.596,328
"8_9","SapBERT-base","SapBERT","base",0.95,20,4,0.629,0.846,0.722,0.565,445
"8_9","SapBERT-base","SapBERT","base",0.95,25,1,0.635,0.837,0.722,0.565,436
"8_9","SapBERT-base","SapBERT","base",0.95,25,2,0.714,0.798,0.754,0.604,370
"8_9","SapBERT-base","SapBERT","base",0.95,25,3,0.734,0.743,0.738,0.586,335
"8_9","SapBERT-base","SapBERT","base",0.95,25,4,0.624,0.846,0.718,0.56,449
"8_9","SapBERT-base","SapBERT","base",0.95,30,1,0.635,0.837,0.722,0.565,436
"8_9","SapBERT-base","SapBERT","base",0.95,30,2,0.714,0.798,0.754,0.604,370
"8_9","SapBERT-base","SapBERT","base",0.95,30,3,0.734,0.743,0.738,0.586,335
"8_9","SapBERT-base","SapBERT","base",0.95,30,4,0.624,0.846,0.718,0.56,449
"8_9","SapBERT-base","SapBERT","base",0.99,3,1,0.645,0.834,0.727,0.571,428
"8_9","SapBERT-base","SapBERT","base",0.99,3,2,0.739,0.785,0.761,0.615,352
"8_9","SapBERT-base","SapBERT","base",0.99,3,3,0.786,0.701,0.741,0.589,295
"8_9","SapBERT-base","SapBERT","base",0.99,3,4,0.646,0.837,0.729,0.573,429
"8_9","SapBERT-base","SapBERT","base",0.99,5,1,0.643,0.834,0.726,0.57,429
"8_9","SapBERT-base","SapBERT","base",0.99,5,2,0.737,0.785,0.76,0.613,353
"8_9","SapBERT-base","SapBERT","base",0.99,5,3,0.777,0.716,0.745,0.594,305
"8_9","SapBERT-base","SapBERT","base",0.99,5,4,0.643,0.837,0.727,0.571,431
"8_9","SapBERT-base","SapBERT","base",0.99,10,1,0.639,0.834,0.724,0.567,432
"8_9","SapBERT-base","SapBERT","base",0.99,10,2,0.737,0.785,0.76,0.613,353
"8_9","SapBERT-base","SapBERT","base",0.99,10,3,0.768,0.728,0.747,0.597,314
"8_9","SapBERT-base","SapBERT","base",0.99,10,4,0.638,0.837,0.724,0.568,434
