"track","model","family","stripping","similarity_threshold","top_n","flag_combination","precision","recall","f1","accuracy","n_auto_mappings"
"8_9","mpnet-base-nocode","mpnet","base",0.99,30,2,0.693,0.695,0.694,0.531,332
"8_9","mpnet-base-nocode","mpnet","base",0.99,30,3,0.739,0.728,0.733,0.579,326
"8_9","mpnet-base-nocode","mpnet","base",0.99,30,4,0.614,0.804,0.696,0.534,433
"8_9","mpnet-base-nocode","mpnet","base",0.995,3,1,0.624,0.801,0.702,0.54,425
"8_9","mpnet-base-nocode","mpnet","base",0.995,3,2,0.695,0.689,0.692,0.529,328
"8_9","mpnet-base-nocode","mpnet","base",0.995,3,3,0.777,0.695,0.734,0.579,296
"8_9","mpnet-base-nocode","mpnet","base",0.995,3,4,0.624,0.801,0.702,0.54,425
"8_9","mpnet-base-nocode","mpnet","base",0.995,5,1,0.622,0.801,0.7,0.539,426
"8_9","mpnet-base-nocode","mpnet","base",0.995,5,2,0.693,0.689,0.691,0.528,329
"8_9","mpnet-base-nocode","mpnet","base",0.995,5,3,0.775,0.707,0.739,0.586,302
"8_9","mpnet-base-nocode","mpnet","base",0.995,5,4,0.621,0.801,0.7,0.538,427
"8_9","mpnet-base-nocode","mpnet","base",0.995,10,1,0.618,0.801,0.698,0.535,429
"8_9","mpnet-base-nocode","mpnet","base",0.995,10,2,0.693,0.689,0.691,0.528,329
"8_9","mpnet-base-nocode","mpnet","base",0.995,10,3,0.763,0.719,0.74,0.588,312
"8_9","mpnet-base-nocode","mpnet","base",0.995,10,4,0.616,0.801,0.696,0.534,430
"8_9","mpnet-base-nocode","mpnet","base",0.995,15,1,0.616,0.801,0.696,0.534,430
"8_9","mpnet-base-nocode","mpnet","base",0.995,15,2,0.693,0.689,0.691,0.528,329
"8_9","mpnet-base-nocode","mpnet","base",0.995,15,3,0.754,0.722,0.738,0.584,317
"8_9","mpnet-base-nocode","mpnet","base",0.995,15,4,0.615,0.801,0.696,0.533,431
"8_9","mpnet-base-nocode","mpnet","base",0.995,20,1,0.616,0.801,0.696,0.534,430
"8_9","mpnet-base-nocode","mpnet","base",0.995,20,2,0.693,0.689,0.691,0.528,329
"8_9","mpnet-base-nocode","mpnet","base",0.995,20,3,0.75,0.725,0.737,0.584,320
"8_9","mpnet-base-nocode","mpnet","base",0.995,20,4,0.615,0.801,0.696,0.533,431
"8_9","mpnet-base-nocode","mpnet","base",0.995,25,1,0.616,0.801,0.696,0.534,430
"8_9","mpnet-base-nocode","mpnet","base",0.995,25,2,0.693,0.689,0.691,0.528,329
"8_9","mpnet-base-nocode","mpnet","base",0.995,25,3,0.743,0.725,0.734,0.58,323
"8_9","mpnet-base-nocode","mpnet","base",0.995,25,4,0.615,0.801,0.696,0.533,431
"8_9","mpnet-base-nocode","mpnet","base",0.995,30,1,0.616,0.801,0.696,0.534,430
"8_9","mpnet-base-nocode","mpnet","base",0.995,30,2,0.693,0.689,0.691,0.528,329
"8_9","mpnet-base-nocode","mpnet","base",0.995,30,3,0.738,0.725,0.731,0.577,325
"8_9","mpnet-base-nocode","mpnet","base",0.995,30,4,0.615,0.801,0.696,0.533,431
"8_9","mpnet-base-nocode","mpnet","base",0.999,3,1,0.625,0.801,0.702,0.541,424
"8_9","mpnet-base-nocode","mpnet","base",0.999,3,2,0.694,0.68,0.687,0.523,324
"8_9","mpnet-base-nocode","mpnet","base",0.999,3,3,0.777,0.695,0.734,0.579,296
"8_9","mpnet-base-nocode","mpnet","base",0.999,3,4,0.625,0.801,0.702,0.541,424
"8_9","mpnet-base-nocode","mpnet","base",0.999,5,1,0.624,0.801,0.702,0.54,425
"8_9","mpnet-base-nocode","mpnet","base",0.999,5,2,0.694,0.68,0.687,0.523,324
"8_9","mpnet-base-nocode","mpnet","base",0.999,5,3,0.777,0.707,0.74,0.588,301
"8_9","mpnet-base-nocode","mpnet","base",0.999,5,4,0.624,0.801,0.702,0.54,425
"8_9","mpnet-base-nocode","mpnet","base",0.999,10,1,0.619,0.801,0.698,0.536,428
"8_9","mpnet-base-nocode","mpnet","base",0.999,10,2,0.694,0.68,0.687,0.523,324
"8_9","mpnet-base-nocode","mpnet","base",0.999,10,3,0.765,0.719,0.741,0.589,311
"8_9","mpnet-base-nocode","mpnet","base",0.999,10,4,0.619,0.801,0.698,0.536,428
"8_9","mpnet-base-nocode","mpnet","base",0.999,15,1,0.618,0.801,0.698,0.535,429
"8_9","mpnet-base-nocode","mpnet","base",0.999,15,2,0.694,0.68,0.687,0.523,324
"8_9","mpnet-base-nocode","mpnet","base",0.999,15,3,0.756,0.722,0.739,0.586,316
"8_9","mpnet-base-nocode","mpnet","base",0.999,15,4,0.618,0.801,0.698,0.535,429
"8_9","mpnet-base-nocode","mpnet","base",0.999,20,1,0.618,0.801,0.698,0.535,429
"8_9","mpnet-base-nocode","mpnet","base",0.999,20,2,0.694,0.68,0.687,0.523,324
"8_9","mpnet-base-nocode","mpnet","base",0.999,20,3,0.752,0.725,0.738,0.585,319
"8_9","mpnet-base-nocode","mpnet","base",0.999,20,4,0.618,0.801,0.698,0.535,429
"8_9","mpnet-base-nocode","mpnet","base",0.999,25,1,0.618,0.801,0.698,0.535,429
"8_9","mpnet-base-nocode","mpnet","base",0.999,25,2,0.694,0.68,0.687,0.523,324
"8_9","mpnet-base-nocode","mpnet","base",0.999,25,3,0.745,0.725,0.735,0.581,322
"8_9","mpnet-base-nocode","mpnet","base",0.999,25,4,0.618,0.801,0.698,0.535,429
"8_9","mpnet-base-nocode","mpnet","base",0.999,30,1,0.618,0.801,0.698,0.535,429
"8_9","mpnet-base-nocode","mpnet","base",0.999,30,2,0.694,0.68,0.687,0.523,324
"8_9","mpnet-base-nocode","mpnet","base",0.999,30,3,0.741,0.725,0.733,0.578,324
"8_9","mpnet-base-nocode","mpnet","base",0.999,30,4,0.618,0.801,0.698,0.535,429
