"CCS_ID","description","n_codes","model","n_codes_evaluated","n_manual_pairs","TP","FP","FN","precision","recall","f1","accuracy"
110,"prolapse of female genital organs",1,"SapBERT-base",1,2,1,0,1,1,0.5,0.667,0.5
110,"prolapse of female genital organs",1,"mpnet-base",1,2,1,0,1,1,0.5,0.667,0.5
111,"menopausal disorders",1,"ClinicalBERT-base",1,2,1,0,1,1,0.5,0.667,0.5
111,"menopausal disorders",1,"ClinicalBERT-base-nocode",1,2,1,0,1,1,0.5,0.667,0.5
111,"menopausal disorders",1,"ClinicalBERT-original",1,2,1,0,1,1,0.5,0.667,0.5
111,"menopausal disorders",1,"ClinicalBERT-stopwords",1,2,1,0,1,1,0.5,0.667,0.5
111,"menopausal disorders",1,"ClinicalBERT-stopwords-nocode",1,2,1,0,1,1,0.5,0.667,0.5
111,"menopausal disorders",1,"SapBERT-base",1,2,1,1,1,0.5,0.5,0.5,0.333
111,"menopausal disorders",1,"mpnet-base",1,2,1,0,1,1,0.5,0.667,0.5
112,"female infertility",1,"ClinicalBERT-base",1,1,1,1,0,0.5,1,0.667,0.5
112,"female infertility",1,"ClinicalBERT-base-nocode",1,1,1,1,0,0.5,1,0.667,0.5
112,"female infertility",1,"ClinicalBERT-original",1,1,1,1,0,0.5,1,0.667,0.5
112,"female infertility",1,"ClinicalBERT-stopwords",1,1,1,1,0,0.5,1,0.667,0.5
112,"female infertility",1,"ClinicalBERT-stopwords-nocode",1,1,1,1,0,0.5,1,0.667,0.5
112,"female infertility",1,"SapBERT-base",1,1,1,2,0,0.333,1,0.5,0.333
112,"female infertility",1,"mpnet-base",1,1,1,1,0,0.5,1,0.667,0.5
113,"allergic reactions",1,"ClinicalBERT-base",1,2,0,1,2,0,0,0,0
113,"allergic reactions",1,"ClinicalBERT-base-nocode",1,2,0,1,2,0,0,0,0
113,"allergic reactions",1,"ClinicalBERT-original",1,2,0,1,2,0,0,0,0
113,"allergic reactions",1,"ClinicalBERT-stopwords",1,2,0,2,2,0,0,0,0
113,"allergic reactions",1,"ClinicalBERT-stopwords-nocode",1,2,0,1,2,0,0,0,0
113,"allergic reactions",1,"SapBERT-base",1,2,1,1,1,0.5,0.5,0.5,0.333
113,"allergic reactions",1,"mpnet-base",1,2,1,1,1,0.5,0.5,0.5,0.333
114,"other inflammatory condition of skin",3,"ClinicalBERT-base",3,23,3,1,20,0.75,0.13,0.222,0.125
114,"other inflammatory condition of skin",3,"ClinicalBERT-base-nocode",3,23,4,1,19,0.8,0.174,0.286,0.167
114,"other inflammatory condition of skin",3,"ClinicalBERT-original",3,23,3,1,20,0.75,0.13,0.222,0.125
114,"other inflammatory condition of skin",3,"ClinicalBERT-stopwords",3,23,4,1,19,0.8,0.174,0.286,0.167
114,"other inflammatory condition of skin",3,"ClinicalBERT-stopwords-nocode",3,23,4,1,19,0.8,0.174,0.286,0.167
114,"other inflammatory condition of skin",3,"SapBERT-base",3,23,5,0,18,1,0.217,0.357,0.217
114,"other inflammatory condition of skin",3,"mpnet-base",3,23,4,1,19,0.8,0.174,0.286,0.167
115,"other skin disorders",2,"ClinicalBERT-base",2,16,2,0,14,1,0.125,0.222,0.125
115,"other skin disorders",2,"ClinicalBERT-base-nocode",2,16,2,0,14,1,0.125,0.222,0.125
115,"other skin disorders",2,"ClinicalBERT-original",2,16,2,0,14,1,0.125,0.222,0.125
115,"other skin disorders",2,"ClinicalBERT-stopwords",2,16,3,0,13,1,0.188,0.316,0.188
115,"other skin disorders",2,"ClinicalBERT-stopwords-nocode",2,16,2,0,14,1,0.125,0.222,0.125
115,"other skin disorders",2,"SapBERT-base",2,16,2,1,14,0.667,0.125,0.211,0.118
115,"other skin disorders",2,"mpnet-base",2,16,3,0,13,1,0.188,0.316,0.188
116,"chronic ulcer of skin",1,"ClinicalBERT-base",1,3,1,1,2,0.5,0.333,0.4,0.25
116,"chronic ulcer of skin",1,"ClinicalBERT-base-nocode",1,3,1,1,2,0.5,0.333,0.4,0.25
116,"chronic ulcer of skin",1,"ClinicalBERT-original",1,3,1,1,2,0.5,0.333,0.4,0.25
116,"chronic ulcer of skin",1,"ClinicalBERT-stopwords",1,3,1,1,2,0.5,0.333,0.4,0.25
116,"chronic ulcer of skin",1,"ClinicalBERT-stopwords-nocode",1,3,1,1,2,0.5,0.333,0.4,0.25
116,"chronic ulcer of skin",1,"SapBERT-base",1,3,1,0,2,1,0.333,0.5,0.333
116,"chronic ulcer of skin",1,"mpnet-base",1,3,2,0,1,1,0.667,0.8,0.667
117,"systemic lupus erythematosus and connective tissue disorders",1,"ClinicalBERT-base",1,6,1,1,5,0.5,0.167,0.25,0.143
117,"systemic lupus erythematosus and connective tissue disorders",1,"ClinicalBERT-base-nocode",1,6,1,0,5,1,0.167,0.286,0.167
117,"systemic lupus erythematosus and connective tissue disorders",1,"ClinicalBERT-original",1,6,1,0,5,1,0.167,0.286,0.167
117,"systemic lupus erythematosus and connective tissue disorders",1,"ClinicalBERT-stopwords",1,6,2,0,4,1,0.333,0.5,0.333
117,"systemic lupus erythematosus and connective tissue disorders",1,"ClinicalBERT-stopwords-nocode",1,6,1,0,5,1,0.167,0.286,0.167
117,"systemic lupus erythematosus and connective tissue disorders",1,"SapBERT-base",1,6,2,0,4,1,0.333,0.5,0.333
117,"systemic lupus erythematosus and connective tissue disorders",1,"mpnet-base",1,6,2,0,4,1,0.333,0.5,0.333
118,"joint disorders",5,"ClinicalBERT-base",5,18,3,6,15,0.333,0.167,0.222,0.125
118,"joint disorders",5,"ClinicalBERT-base-nocode",5,18,3,6,15,0.333,0.167,0.222,0.125
118,"joint disorders",5,"ClinicalBERT-original",5,18,3,6,15,0.333,0.167,0.222,0.125
118,"joint disorders",5,"ClinicalBERT-stopwords",5,18,4,5,14,0.444,0.222,0.296,0.174
118,"joint disorders",5,"ClinicalBERT-stopwords-nocode",5,18,4,4,14,0.5,0.222,0.308,0.182
118,"joint disorders",5,"SapBERT-base",5,18,5,4,13,0.556,0.278,0.37,0.227
118,"joint disorders",5,"mpnet-base",5,18,4,5,14,0.444,0.222,0.296,0.174
119,"rheumatoid arthritis and related disease",1,"ClinicalBERT-base",1,5,1,1,4,0.5,0.2,0.286,0.167
119,"rheumatoid arthritis and related disease",1,"ClinicalBERT-base-nocode",1,5,1,1,4,0.5,0.2,0.286,0.167
119,"rheumatoid arthritis and related disease",1,"ClinicalBERT-original",1,5,1,1,4,0.5,0.2,0.286,0.167
119,"rheumatoid arthritis and related disease",1,"ClinicalBERT-stopwords",1,5,2,1,3,0.667,0.4,0.5,0.333
119,"rheumatoid arthritis and related disease",1,"ClinicalBERT-stopwords-nocode",1,5,1,1,4,0.5,0.2,0.286,0.167
119,"rheumatoid arthritis and related disease",1,"SapBERT-base",1,5,2,0,3,1,0.4,0.571,0.4
119,"rheumatoid arthritis and related disease",1,"mpnet-base",1,5,1,0,4,1,0.2,0.333,0.2
120,"osteoarthritis",1,"ClinicalBERT-base",1,6,1,1,5,0.5,0.167,0.25,0.143
120,"osteoarthritis",1,"ClinicalBERT-base-nocode",1,6,1,1,5,0.5,0.167,0.25,0.143
120,"osteoarthritis",1,"ClinicalBERT-original",1,6,1,1,5,0.5,0.167,0.25,0.143
120,"osteoarthritis",1,"ClinicalBERT-stopwords",1,6,1,1,5,0.5,0.167,0.25,0.143
120,"osteoarthritis",1,"ClinicalBERT-stopwords-nocode",1,6,1,3,5,0.25,0.167,0.2,0.111
120,"osteoarthritis",1,"SapBERT-base",1,6,1,1,5,0.5,0.167,0.25,0.143
120,"osteoarthritis",1,"mpnet-base",1,6,1,2,5,0.333,0.167,0.222,0.125
121,"spondylosis intervertebral disc disorders other back problems",3,"ClinicalBERT-base",3,10,3,3,7,0.5,0.3,0.375,0.231
121,"spondylosis intervertebral disc disorders other back problems",3,"ClinicalBERT-base-nocode",3,10,3,2,7,0.6,0.3,0.4,0.25
121,"spondylosis intervertebral disc disorders other back problems",3,"ClinicalBERT-original",3,10,3,3,7,0.5,0.3,0.375,0.231
121,"spondylosis intervertebral disc disorders other back problems",3,"ClinicalBERT-stopwords",3,10,3,2,7,0.6,0.3,0.4,0.25
121,"spondylosis intervertebral disc disorders other back problems",3,"ClinicalBERT-stopwords-nocode",3,10,5,1,5,0.833,0.5,0.625,0.455
121,"spondylosis intervertebral disc disorders other back problems",3,"SapBERT-base",3,10,6,1,4,0.857,0.6,0.706,0.545
121,"spondylosis intervertebral disc disorders other back problems",3,"mpnet-base",3,10,3,1,7,0.75,0.3,0.429,0.273
122,"infective arthritis and osteomyelitis",1,"ClinicalBERT-base",1,5,1,1,4,0.5,0.2,0.286,0.167
122,"infective arthritis and osteomyelitis",1,"ClinicalBERT-base-nocode",1,5,1,1,4,0.5,0.2,0.286,0.167
122,"infective arthritis and osteomyelitis",1,"ClinicalBERT-original",1,5,1,1,4,0.5,0.2,0.286,0.167
122,"infective arthritis and osteomyelitis",1,"ClinicalBERT-stopwords",1,5,1,1,4,0.5,0.2,0.286,0.167
122,"infective arthritis and osteomyelitis",1,"ClinicalBERT-stopwords-nocode",1,5,1,1,4,0.5,0.2,0.286,0.167
122,"infective arthritis and osteomyelitis",1,"SapBERT-base",1,5,1,0,4,1,0.2,0.333,0.2
122,"infective arthritis and osteomyelitis",1,"mpnet-base",1,5,1,0,4,1,0.2,0.333,0.2
123,"osteoporosis and other bone disease",3,"ClinicalBERT-base",3,20,3,2,17,0.6,0.15,0.24,0.136
123,"osteoporosis and other bone disease",3,"ClinicalBERT-base-nocode",3,20,4,3,16,0.571,0.2,0.296,0.174
123,"osteoporosis and other bone disease",3,"ClinicalBERT-original",3,20,3,2,17,0.6,0.15,0.24,0.136
123,"osteoporosis and other bone disease",3,"ClinicalBERT-stopwords",3,20,4,1,16,0.8,0.2,0.32,0.19
123,"osteoporosis and other bone disease",3,"ClinicalBERT-stopwords-nocode",3,20,5,0,15,1,0.25,0.4,0.25
123,"osteoporosis and other bone disease",3,"SapBERT-base",3,20,5,0,15,1,0.25,0.4,0.25
123,"osteoporosis and other bone disease",3,"mpnet-base",3,20,4,0,16,1,0.2,0.333,0.2
124,"acquired foot deformities",1,"ClinicalBERT-base",1,1,1,0,0,1,1,1,1
124,"acquired foot deformities",1,"ClinicalBERT-base-nocode",1,1,1,0,0,1,1,1,1
124,"acquired foot deformities",1,"ClinicalBERT-original",1,1,1,0,0,1,1,1,1
124,"acquired foot deformities",1,"ClinicalBERT-stopwords",1,1,1,1,0,0.5,1,0.667,0.5
124,"acquired foot deformities",1,"ClinicalBERT-stopwords-nocode",1,1,1,1,0,0.5,1,0.667,0.5
124,"acquired foot deformities",1,"SapBERT-base",1,1,1,0,0,1,1,1,1
124,"acquired foot deformities",1,"mpnet-base",1,1,1,1,0,0.5,1,0.667,0.5
125,"other acquired deformities",1,"ClinicalBERT-base",1,5,1,0,4,1,0.2,0.333,0.2
125,"other acquired deformities",1,"ClinicalBERT-base-nocode",1,5,1,0,4,1,0.2,0.333,0.2
125,"other acquired deformities",1,"ClinicalBERT-original",1,5,1,0,4,1,0.2,0.333,0.2
125,"other acquired deformities",1,"ClinicalBERT-stopwords",1,5,1,0,4,1,0.2,0.333,0.2
125,"other acquired deformities",1,"ClinicalBERT-stopwords-nocode",1,5,1,0,4,1,0.2,0.333,0.2
125,"other acquired deformities",1,"SapBERT-base",1,5,1,0,4,1,0.2,0.333,0.2
125,"other acquired deformities",1,"mpnet-base",1,5,1,0,4,1,0.2,0.333,0.2
126,"nervous system congenital anomalies",3,"ClinicalBERT-base",3,10,3,1,7,0.75,0.3,0.429,0.273
126,"nervous system congenital anomalies",3,"ClinicalBERT-base-nocode",3,10,4,0,6,1,0.4,0.571,0.4
126,"nervous system congenital anomalies",3,"ClinicalBERT-original",3,10,3,1,7,0.75,0.3,0.429,0.273
126,"nervous system congenital anomalies",3,"ClinicalBERT-stopwords",3,10,3,1,7,0.75,0.3,0.429,0.273
126,"nervous system congenital anomalies",3,"ClinicalBERT-stopwords-nocode",3,10,4,0,6,1,0.4,0.571,0.4
126,"nervous system congenital anomalies",3,"SapBERT-base",3,10,4,0,6,1,0.4,0.571,0.4
126,"nervous system congenital anomalies",3,"mpnet-base",3,10,4,0,6,1,0.4,0.571,0.4
127,"other congenital anomalies",10,"ClinicalBERT-base",10,56,11,6,45,0.647,0.196,0.301,0.177
127,"other congenital anomalies",10,"ClinicalBERT-base-nocode",10,56,11,6,45,0.647,0.196,0.301,0.177
127,"other congenital anomalies",10,"ClinicalBERT-original",10,56,11,6,45,0.647,0.196,0.301,0.177
127,"other congenital anomalies",10,"ClinicalBERT-stopwords",10,56,11,7,45,0.611,0.196,0.297,0.175
127,"other congenital anomalies",10,"ClinicalBERT-stopwords-nocode",10,56,16,2,40,0.889,0.286,0.432,0.276
127,"other congenital anomalies",10,"SapBERT-base",10,56,16,3,40,0.842,0.286,0.427,0.271
127,"other congenital anomalies",10,"mpnet-base",10,56,17,1,39,0.944,0.304,0.459,0.298
128,"cardiac and circulatory congenital anomalies",3,"ClinicalBERT-base",3,11,2,3,9,0.4,0.182,0.25,0.143
128,"cardiac and circulatory congenital anomalies",3,"ClinicalBERT-base-nocode",3,11,3,1,8,0.75,0.273,0.4,0.25
128,"cardiac and circulatory congenital anomalies",3,"ClinicalBERT-original",3,11,2,3,9,0.4,0.182,0.25,0.143
128,"cardiac and circulatory congenital anomalies",3,"ClinicalBERT-stopwords",3,11,2,3,9,0.4,0.182,0.25,0.143
128,"cardiac and circulatory congenital anomalies",3,"ClinicalBERT-stopwords-nocode",3,11,3,2,8,0.6,0.273,0.375,0.231
128,"cardiac and circulatory congenital anomalies",3,"SapBERT-base",3,11,3,2,8,0.6,0.273,0.375,0.231
128,"cardiac and circulatory congenital anomalies",3,"mpnet-base",3,11,4,1,7,0.8,0.364,0.5,0.333
129,"digestive congenital anomalies",2,"ClinicalBERT-base",2,8,2,1,6,0.667,0.25,0.364,0.222
129,"digestive congenital anomalies",2,"ClinicalBERT-base-nocode",2,8,3,0,5,1,0.375,0.545,0.375
129,"digestive congenital anomalies",2,"ClinicalBERT-original",2,8,2,1,6,0.667,0.25,0.364,0.222
129,"digestive congenital anomalies",2,"ClinicalBERT-stopwords",2,8,2,1,6,0.667,0.25,0.364,0.222
129,"digestive congenital anomalies",2,"ClinicalBERT-stopwords-nocode",2,8,3,0,5,1,0.375,0.545,0.375
129,"digestive congenital anomalies",2,"SapBERT-base",2,8,3,0,5,1,0.375,0.545,0.375
129,"digestive congenital anomalies",2,"mpnet-base",2,8,3,0,5,1,0.375,0.545,0.375
130,"genitourinary congenital anomalies",2,"ClinicalBERT-base",2,13,4,0,9,1,0.308,0.471,0.308
130,"genitourinary congenital anomalies",2,"ClinicalBERT-base-nocode",2,13,2,2,11,0.5,0.154,0.235,0.133
130,"genitourinary congenital anomalies",2,"ClinicalBERT-original",2,13,4,0,9,1,0.308,0.471,0.308
130,"genitourinary congenital anomalies",2,"ClinicalBERT-stopwords",2,13,4,0,9,1,0.308,0.471,0.308
130,"genitourinary congenital anomalies",2,"ClinicalBERT-stopwords-nocode",2,13,4,0,9,1,0.308,0.471,0.308
130,"genitourinary congenital anomalies",2,"SapBERT-base",2,13,3,0,10,1,0.231,0.375,0.231
130,"genitourinary congenital anomalies",2,"mpnet-base",2,13,4,0,9,1,0.308,0.471,0.308
